1,86638,0
4,5.3049e+005,0
7,8.5741e+005,0
12,2.0621e+006,0
12,3.6878e+006,0
8,1.0124e+006,0
10,1.51e+006,0
1,89124,0
3,3.8889e+005,0
1,89145,0
4,5.6817e+005,0
9,1.1863e+006,0
2,2.0404e+005,0
1,89415,0
2,2.082e+005,0
2,2.1947e+005,0
2,2.1673e+005,0
3,4.077e+005,0
1,90689,0
3,4.2981e+005,0
4,6.1681e+005,0
1,91138,0
4,6.7116e+005,0
1,92504,0
4,7.5489e+005,0
2,2.2658e+005,0
1,94709,0
1,93882,0
1,93823,0
2,2.2982e+005,0
1,94911,0
1,97287,0
2,2.3999e+005,0
2,2.4388e+005,0
2,2.5397e+005,0
2,2.6242e+005,0
1,95372,0
1,97719,0
2,2.701e+005,0
1,98002,0
1,1.0002e+005,0
1,1.0155e+005,0
1,99506,0
2,2.7773e+005,0
3,4.5777e+005,0
2,2.8916e+005,0
2,2.9801e+005,0
1,1.0239e+005,0
1,1.0272e+005,0
1,1.0367e+005,0
2,3.1347e+005,0
1,1.0657e+005,0
2,3.2683e+005,0
2,3.3952e+005,0
1,1.0591e+005,0
2,3.5378e+005,0
1,1.0731e+005,0
1,1.1052e+005,0
1,1.0885e+005,0
1,1.1282e+005,0
1,1.1186e+005,0
1,1.1575e+005,0
1,1.1593e+005,0
1,1.1649e+005,0
1,1.1741e+005,0
1,1.1934e+005,0
1,1.2199e+005,0
1,1.2384e+005,0
1,1.2435e+005,0
1,1.254e+005,0
1,1.2557e+005,0
1,1.3081e+005,0
1,1.3099e+005,0
1,1.3252e+005,0
1,1.3514e+005,0
1,1.3821e+005,0
1,1.3936e+005,0
1,1.4225e+005,0
1,1.4098e+005,0
1,1.4634e+005,0
1,1.4794e+005,0
1,1.4949e+005,0
1,1.5077e+005,0
1,1.5322e+005,0
1,1.5505e+005,0
3,4.8621e+005,0
1,1.6086e+005,0
1,1.6077e+005,0
1,1.6397e+005,0
1,1.6411e+005,0
2,3.6454e+005,0
1,1.6959e+005,0
1,1.7567e+005,0
1,1.764e+005,0
1,1.799e+005,0
1,1.8519e+005,0
1,1.8653e+005,0
1,1.9156e+005,0
1,1.9454e+005,0
1,1.9913e+005,0
